ImportOrder,ElementType,Name,Owner,TargetScope,Type,DefaultValue,Unit,RecommendedValueType,UnitLibraryHint,Lower,Upper,IdentificationKey,OriginalComponent,OriginalProperty,PropertyGroup,Category,Subsystem,Scope,Quantity,Provenance,Documentation,ModelingNote,SourceName,SourceURL
2.034,Value Property,stereoFocusRange,OAKDLite,OAKDLite,String,0.065 to infinity,m,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,OAKDLite::stereoFocusRange,Luxonis OAK-D Lite (Auto-Focus),stereo_focus_range,Optical - Stereo,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Fixed focus.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.035,Value Property,stereoBaseline,OAKDLite,OAKDLite,Real,75,mm,Length_mm,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,OAKDLite::stereoBaseline,Luxonis OAK-D Lite (Auto-Focus),stereo_baseline,Depth,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Physical baseline between mono cameras.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.036,Value Property,idealDepthRange,OAKDLite,OAKDLite,String,0.8 to 12,m,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,OAKDLite::idealDepthRange,Luxonis OAK-D Lite (Auto-Focus),ideal_depth_range,Depth,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Luxonis documentation varies with resolution/disparity mode; characterize final BillieBot configuration.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.037,Value Property,minimumDepthExtendedDisparity,OAKDLite,OAKDLite,Real,0.2,m,Length_m,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,OAKDLite::minimumDepthExtendedDisparity,Luxonis OAK-D Lite (Auto-Focus),minimum_depth_extended_disparity,Depth,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Approximate MinZ in suitable 480p extended-disparity mode.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.038,Value Property,depthAccuracyNear,OAKDLite,OAKDLite,String,<2,%,String,custom ValueType/Unit likely required,1,1,OAKDLite::depthAccuracyNear,Luxonis OAK-D Lite (Auto-Focus),depth_accuracy_near,Depth,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Median absolute depth error at short range; exact distance bands vary among official references.,Textual structured value retained as String; unit column is metadata only.,Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.039,Value Property,depthAccuracyMid,OAKDLite,OAKDLite,String,<4,%,String,custom ValueType/Unit likely required,1,1,OAKDLite::depthAccuracyMid,Luxonis OAK-D Lite (Auto-Focus),depth_accuracy_mid,Depth,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Median absolute depth error at intermediate range.,Textual structured value retained as String; unit column is metadata only.,Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.040,Value Property,depthAccuracyFar,OAKDLite,OAKDLite,String,<6,%,String,custom ValueType/Unit likely required,1,1,OAKDLite::depthAccuracyFar,Luxonis OAK-D Lite (Auto-Focus),depth_accuracy_far,Depth,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Median absolute depth error at longer range.,Textual structured value retained as String; unit column is metadata only.,Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.041,Value Property,depthOutputFormat,OAKDLite,OAKDLite,String,uint16,,String,none,1,1,OAKDLite::depthOutputFormat,Luxonis OAK-D Lite (Auto-Focus),depth_output_format,Depth,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Default depth image representation.,,Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.042,Value Property,depthScale,OAKDLite,OAKDLite,Real,1,mm/LSB,Resolution_mmPerLSB,custom ValueType/Unit likely required,1,1,OAKDLite::depthScale,Luxonis OAK-D Lite (Auto-Focus),depth_scale,Depth,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Default depth units.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.043,Value Property,invalidDepthValue,OAKDLite,OAKDLite,Integer,0,LSB,DigitalCount_LSB,custom ValueType/Unit likely required,1,1,OAKDLite::invalidDepthValue,Luxonis OAK-D Lite (Auto-Focus),invalid_depth_value,Depth,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,"Zero means invalid/undetermined depth, not zero-distance contact.","Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.044,Value Property,imuModel,OAKDLite,OAKDLite,String,Bosch BMI270,,String,none,1,1,OAKDLite::imuModel,Luxonis OAK-D Lite (Auto-Focus),imu_model,IMU,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Retail OAK-D Lite units include it; early Kickstarter units may not.,,Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.045,Value Property,accelerometerRangeOptions,OAKDLite,OAKDLite,String,±2 / ±4 / ±8 / ±16,g,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,OAKDLite::accelerometerRangeOptions,Luxonis OAK-D Lite (Auto-Focus),accelerometer_range_options,IMU,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Selectable full-scale ranges.,Source list retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.046,Value Property,accelerometerNoiseDensity,OAKDLite,OAKDLite,Real,0.16,mg/sqrt(Hz),AccelerationNoiseDensity_mgPerSqrtHz,custom ValueType/Unit likely required,1,1,OAKDLite::accelerometerNoiseDensity,Luxonis OAK-D Lite (Auto-Focus),accelerometer_noise_density,IMU,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Typical native BMI270 noise density.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.047,Value Property,gyroscopeRangeOptions,OAKDLite,OAKDLite,String,±125 / ±250 / ±500 / ±1000 / ±2000,deg/s,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,OAKDLite::gyroscopeRangeOptions,Luxonis OAK-D Lite (Auto-Focus),gyroscope_range_options,IMU,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Selectable full-scale ranges.,Source list retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.048,Value Property,gyroscopeNoiseDensity,OAKDLite,OAKDLite,Real,0.007,deg/s/sqrt(Hz),AngularRateNoiseDensity_degPerSecondPerSqrtHz,custom ValueType/Unit likely required,1,1,OAKDLite::gyroscopeNoiseDensity,Luxonis OAK-D Lite (Auto-Focus),gyroscope_noise_density,IMU,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Typical performance-mode value.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.049,Value Property,depthaiPracticalReportRates,OAKDLite,OAKDLite,String,25 / 50 / 100 / 200 / 250,Hz,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,OAKDLite::depthaiPracticalReportRates,Luxonis OAK-D Lite (Auto-Focus),depthai_practical_report_rates,IMU,Smart stereo camera,Perception,on_robot_baseline,1,manufacturer-stated,Stable public request points; practical top rate about 250 Hz.,Source list retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + Luxonis,https://docs.luxonis.com/hardware/products/OAK-D%20Lite
2.050,Value Property,rosPublishRate,OAKDLite,OAKDLite,Real,5,Hz,Frequency_Hz,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,OAKDLite::rosPublishRate,Luxonis OAK-D Lite (Auto-Focus),ros_publish_rate,BillieBot configuration,Smart stereo camera,Perception,on_robot_baseline,1,repo-configuration,OAK-D dog detector publish rate.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",perception.yaml,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_perception/config/perception.yaml
2.051,Value Property,sensorModel,MLX90640ThermalCamera,MLX90640ThermalCamera,String,Melexis MLX90640ESF-BAB-000-TU,,String,none,1,1,MLX90640ThermalCamera::sensorModel,Adafruit MLX90640 55° Thermal Camera (PID 4407),sensor_model,Identification,Thermal imager,Perception,on_robot_baseline,1,manufacturer-stated,55° x 35° BAB lens variant.,,Attached sensor references + Melexis/Adafruit,https://www.adafruit.com/product/4407; https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf
2.052,Value Property,dimensions,MLX90640ThermalCamera,MLX90640ThermalCamera,String,25.7 x 17.7 x 16.0,mm,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,MLX90640ThermalCamera::dimensions,Adafruit MLX90640 55° Thermal Camera (PID 4407),dimensions,Mechanical,Thermal imager,Perception,on_robot_baseline,1,manufacturer-stated,Adafruit breakout dimensions.,Textual structured value retained as String; unit column is metadata only.,Attached sensor references + Melexis/Adafruit,https://www.adafruit.com/product/4407; https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf
2.053,Value Property,arrayFormat,MLX90640ThermalCamera,MLX90640ThermalCamera,String,32 x 24,pixels,String,custom ValueType/Unit likely required,1,1,MLX90640ThermalCamera::arrayFormat,Adafruit MLX90640 55° Thermal Camera (PID 4407),array_format,Optical,Thermal imager,Perception,on_robot_baseline,1,manufacturer-stated,768 native thermal pixels.,Textual structured value retained as String; unit column is metadata only.,Attached sensor references + Melexis/Adafruit,https://www.adafruit.com/product/4407; https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf
2.054,Value Property,pixelCount,MLX90640ThermalCamera,MLX90640ThermalCamera,Integer,768,pixels,PixelCount_pixels,custom ValueType/Unit likely required,1,1,MLX90640ThermalCamera::pixelCount,Adafruit MLX90640 55° Thermal Camera (PID 4407),pixel_count,Optical,Thermal imager,Perception,on_robot_baseline,1,calculated,32 x 24 array.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Melexis/Adafruit,https://www.adafruit.com/product/4407; https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf
2.055,Value Property,fovHorizontal,MLX90640ThermalCamera,MLX90640ThermalCamera,Real,55,deg,Angle_deg,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,MLX90640ThermalCamera::fovHorizontal,Adafruit MLX90640 55° Thermal Camera (PID 4407),fov_horizontal,Optical,Thermal imager,Perception,on_robot_baseline,1,manufacturer-stated,Typical.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Melexis/Adafruit,https://www.adafruit.com/product/4407; https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf
2.056,Value Property,fovVertical,MLX90640ThermalCamera,MLX90640ThermalCamera,Real,35,deg,Angle_deg,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,MLX90640ThermalCamera::fovVertical,Adafruit MLX90640 55° Thermal Camera (PID 4407),fov_vertical,Optical,Thermal imager,Perception,on_robot_baseline,1,manufacturer-stated,Typical.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Melexis/Adafruit,https://www.adafruit.com/product/4407; https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf
2.057,Value Property,centralPointingErrorMax,MLX90640ThermalCamera,MLX90640ThermalCamera,Real,3,deg,Angle_deg,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,MLX90640ThermalCamera::centralPointingErrorMax,Adafruit MLX90640 55° Thermal Camera (PID 4407),central_pointing_error_max,Optical,Thermal imager,Perception,on_robot_baseline,1,manufacturer-stated,Maximum pointing error from normal.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Melexis/Adafruit,https://www.adafruit.com/product/4407; https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf
2.058,Value Property,objectTemperatureRange,MLX90640ThermalCamera,MLX90640ThermalCamera,String,-40 to 300,degC,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,MLX90640ThermalCamera::objectTemperatureRange,Adafruit MLX90640 55° Thermal Camera (PID 4407),object_temperature_range,Measurement,Thermal imager,Perception,on_robot_baseline,1,manufacturer-stated,Radiometric target/object range.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + Melexis/Adafruit,https://www.adafruit.com/product/4407; https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf
2.059,Value Property,operatingTemperature,MLX90640ThermalCamera,MLX90640ThermalCamera,String,-40 to 85,degC,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,MLX90640ThermalCamera::operatingTemperature,Adafruit MLX90640 55° Thermal Camera (PID 4407),operating_temperature,Environmental,Thermal imager,Perception,on_robot_baseline,1,manufacturer-stated,Sensor operating range.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Attached sensor references + Melexis/Adafruit,https://www.adafruit.com/product/4407; https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf
2.060,Value Property,absoluteAccuracy,MLX90640ThermalCamera,MLX90640ThermalCamera,String,±2,degC,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,MLX90640ThermalCamera::absoluteAccuracy,Adafruit MLX90640 55° Thermal Camera (PID 4407),absolute_accuracy,Measurement,Thermal imager,Perception,on_robot_baseline,1,manufacturer-stated,Adafruit product-level figure over approximately 0–100 °C; depends on settled/isothermal conditions and target filling pixel FOV.,Textual structured value retained as String; unit column is metadata only.,Attached sensor references + Melexis/Adafruit,https://www.adafruit.com/product/4407; https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf
2.061,Value Property,netdTypicalAt1hz,MLX90640ThermalCamera,MLX90640ThermalCamera,Real,0.25,K,TemperatureDifference_K,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,MLX90640ThermalCamera::netdTypicalAt1hz,Adafruit MLX90640 55° Thermal Camera (PID 4407),netd_typical_at_1hz,Measurement,Thermal imager,Perception,on_robot_baseline,1,manufacturer-stated,BAB 55° variant average NETD at 1 Hz; preferred over generic 0.1 K figures for this exact lens variant.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Attached sensor references + Melexis/Adafruit,https://www.adafruit.com/product/4407; https://www.melexis.com/-/media/files/documents/datasheets/mlx90640-datasheet-melexis.pdf
