SignalID,Name,Category,Subcategory,Description,SentBy,ReceivedBy,Direction,Interface,Protocol,DataType,ROSMessageType,Units,Rate,RateBasis,PhysicalMedium,SystemBoundary,SysMLRepresentation,ImplementationStatus,EvidenceType,SourceFile,SourceLocation,Confidence,Notes
SIG-0040,USB Bus Power,Power/Energy,Measurement,"5 V USB VBUS delivered by the host computers to the OAK-D Lite, RPLidar A1, ReSpeaker array and both Arduino Nanos.",Jetson Orin Nano,RPLidar A1,Internal,USB VBUS,USB,DC electrical power,,V,,Continuous physical interaction,USB cable,Internal,Energy Flow,Production,Documentation,docs/md/BillieBot_System_Design.md,Section 4.1 OAK-D USB-3 power note; IMU plan wiring diagram 'USB data + 5 V',Medium,"Design document warns the OAK-D Lite budget of approximately 4.5 W may exceed a port's limit and recommends a powered hub or Y-cable. The ReSpeaker is fed from a Pi 5 USB hub, not the Jetson; that is a separate physical branch not separately enumerated here."
SIG-0040,USB Bus Power,Power/Energy,Measurement,"5 V USB VBUS delivered by the host computers to the OAK-D Lite, RPLidar A1, ReSpeaker array and both Arduino Nanos.",Jetson Orin Nano,Motor Nano,Internal,USB VBUS,USB,DC electrical power,,V,,Continuous physical interaction,USB cable,Internal,Energy Flow,Production,Documentation,docs/md/BillieBot_System_Design.md,Section 4.1 OAK-D USB-3 power note; IMU plan wiring diagram 'USB data + 5 V',Medium,"Design document warns the OAK-D Lite budget of approximately 4.5 W may exceed a port's limit and recommends a powered hub or Y-cable. The ReSpeaker is fed from a Pi 5 USB hub, not the Jetson; that is a separate physical branch not separately enumerated here."
SIG-0040,USB Bus Power,Power/Energy,Measurement,"5 V USB VBUS delivered by the host computers to the OAK-D Lite, RPLidar A1, ReSpeaker array and both Arduino Nanos.",Jetson Orin Nano,Sensor Nano,Internal,USB VBUS,USB,DC electrical power,,V,,Continuous physical interaction,USB cable,Internal,Energy Flow,Production,Documentation,docs/md/BillieBot_System_Design.md,Section 4.1 OAK-D USB-3 power note; IMU plan wiring diagram 'USB data + 5 V',Medium,"Design document warns the OAK-D Lite budget of approximately 4.5 W may exceed a port's limit and recommends a powered hub or Y-cable. The ReSpeaker is fed from a Pi 5 USB hub, not the Jetson; that is a separate physical branch not separately enumerated here."
SIG-0041,Battery Divider Sense Voltage,Analog Electrical,Measurement,"Scaled pack voltage at the resistive-divider midpoint, presented to an Arduino analog input.",Battery Voltage Divider,Sensor Nano,Internal,ADC A0,Analog voltage,analog voltage,,V,,Continuous physical interaction,Copper wire,Internal,Physical Interaction,Production,Firmware,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,"BATTERY_ADC_PIN A0, line 91; wiring header lines 6-10",High,"Two receivers because the repository currently has two divider consumers: base_bridge polls the Motor Nano's A0 ('a 0'), while the Sensor Nano firmware samples its own A0. BLK-02 in the IMU/battery bench plan calls this out as a duplicate-publisher risk. Divider ratio 6.0 is nominal and unverified (BLK-07); ADC reference 5.0 V is unmeasured (BLK-08). Receiver context: (Sensor Nano A0 -- production-candidate path)."
SIG-0041,Battery Divider Sense Voltage,Analog Electrical,Measurement,"Scaled pack voltage at the resistive-divider midpoint, presented to an Arduino analog input.",Battery Voltage Divider,Motor Nano,Internal,ADC A0,Analog voltage,analog voltage,,V,,Continuous physical interaction,Copper wire,Internal,Physical Interaction,Production,Firmware,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,"BATTERY_ADC_PIN A0, line 91; wiring header lines 6-10",High,"Two receivers because the repository currently has two divider consumers: base_bridge polls the Motor Nano's A0 ('a 0'), while the Sensor Nano firmware samples its own A0. BLK-02 in the IMU/battery bench plan calls this out as a duplicate-publisher risk. Divider ratio 6.0 is nominal and unverified (BLK-07); ADC reference 5.0 V is unmeasured (BLK-08). Receiver context: (Motor Nano A0 -- currently implemented base_bridge path)."
SIG-0042,Left Encoder Channel A,Digital Electrical,Encoder,"Quadrature pulse train from the left motor encoder, channel A, into the Motor Nano.",Left Encoder,Motor Nano,Internal,GPIO D2 (PD2),GPIO,digital pulse train,,counts,,Event-driven; edge rate is proportional to wheel speed (2000 ticks/rev nominal),Copper wire,Internal,Physical Interaction,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/encoder_driver.h,"LEFT_ENC_PIN_A/B, RIGHT_ENC_PIN_A/B defines; External interrupt INT0",Medium,"Pin assignment comes from the reference firmware in reference_my_bot/, which the README states is kept for reference and not built. The Motor Nano's own firmware is NOT in this repository, so the assignment is authoritative only insofar as the Motor Nano runs the ROSArduinoBridge sketch, which firmware/README.md implies. MEASURE_ME.md confirms the right encoder occupies A4/A5 and that this blocks the I2C IMU on that board."
SIG-0043,Left Encoder Channel B,Digital Electrical,Encoder,"Quadrature pulse train from the left motor encoder, channel B, into the Motor Nano.",Left Encoder,Motor Nano,Internal,GPIO D3 (PD3),GPIO,digital pulse train,,counts,,Event-driven; edge rate is proportional to wheel speed (2000 ticks/rev nominal),Copper wire,Internal,Physical Interaction,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/encoder_driver.h,"LEFT_ENC_PIN_A/B, RIGHT_ENC_PIN_A/B defines; External interrupt INT1",Medium,"Pin assignment comes from the reference firmware in reference_my_bot/, which the README states is kept for reference and not built. The Motor Nano's own firmware is NOT in this repository, so the assignment is authoritative only insofar as the Motor Nano runs the ROSArduinoBridge sketch, which firmware/README.md implies. MEASURE_ME.md confirms the right encoder occupies A4/A5 and that this blocks the I2C IMU on that board."
SIG-0044,Right Encoder Channel A,Digital Electrical,Encoder,"Quadrature pulse train from the right motor encoder, channel A, into the Motor Nano.",Right Encoder,Motor Nano,Internal,GPIO A4 (PC4),GPIO,digital pulse train,,counts,,Event-driven; edge rate is proportional to wheel speed (2000 ticks/rev nominal),Copper wire,Internal,Physical Interaction,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/encoder_driver.h,"LEFT_ENC_PIN_A/B, RIGHT_ENC_PIN_A/B defines; Pin-change interrupt PCINT12",Medium,"Pin assignment comes from the reference firmware in reference_my_bot/, which the README states is kept for reference and not built. The Motor Nano's own firmware is NOT in this repository, so the assignment is authoritative only insofar as the Motor Nano runs the ROSArduinoBridge sketch, which firmware/README.md implies. MEASURE_ME.md confirms the right encoder occupies A4/A5 and that this blocks the I2C IMU on that board."
SIG-0045,Right Encoder Channel B,Digital Electrical,Encoder,"Quadrature pulse train from the right motor encoder, channel B, into the Motor Nano.",Right Encoder,Motor Nano,Internal,GPIO A5 (PC5),GPIO,digital pulse train,,counts,,Event-driven; edge rate is proportional to wheel speed (2000 ticks/rev nominal),Copper wire,Internal,Physical Interaction,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/encoder_driver.h,"LEFT_ENC_PIN_A/B, RIGHT_ENC_PIN_A/B defines; Pin-change interrupt PCINT13",Medium,"Pin assignment comes from the reference firmware in reference_my_bot/, which the README states is kept for reference and not built. The Motor Nano's own firmware is NOT in this repository, so the assignment is authoritative only insofar as the Motor Nano runs the ROSArduinoBridge sketch, which firmware/README.md implies. MEASURE_ME.md confirms the right encoder occupies A4/A5 and that this blocks the I2C IMU on that board."
SIG-0046,Left Motor Forward PWM,Digital Electrical,PWM,"Pulse-width-modulated drive command for the left motor in the forward direction, into the L298N input.",Motor Nano,L298N Motor Driver,Internal,GPIO D10 (OC1B PWM),PWM,uint8 duty (0-255),,,,Unknown; the Motor Nano firmware is not present in this repository,Copper wire,Internal,Physical Interaction,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.h,L298_MOTOR_DRIVER pin defines,Medium,Duty range 0-255 is documented in MBSE IBD-01 c8. The PWM carrier frequency is NOT stated anywhere in the repository and is deliberately left blank rather than assumed from ATmega328P timer defaults.
SIG-0047,Left Motor Backward PWM,Digital Electrical,PWM,"Pulse-width-modulated drive command for the left motor in the backward direction, into the L298N input.",Motor Nano,L298N Motor Driver,Internal,GPIO D6 (OC0A PWM),PWM,uint8 duty (0-255),,,,Unknown; the Motor Nano firmware is not present in this repository,Copper wire,Internal,Physical Interaction,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.h,L298_MOTOR_DRIVER pin defines,Medium,Duty range 0-255 is documented in MBSE IBD-01 c8. The PWM carrier frequency is NOT stated anywhere in the repository and is deliberately left blank rather than assumed from ATmega328P timer defaults.
SIG-0048,Right Motor Forward PWM,Digital Electrical,PWM,"Pulse-width-modulated drive command for the right motor in the forward direction, into the L298N input.",Motor Nano,L298N Motor Driver,Internal,GPIO D9 (OC1A PWM),PWM,uint8 duty (0-255),,,,Unknown; the Motor Nano firmware is not present in this repository,Copper wire,Internal,Physical Interaction,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.h,L298_MOTOR_DRIVER pin defines,Medium,Duty range 0-255 is documented in MBSE IBD-01 c8. The PWM carrier frequency is NOT stated anywhere in the repository and is deliberately left blank rather than assumed from ATmega328P timer defaults.
SIG-0049,Right Motor Backward PWM,Digital Electrical,PWM,"Pulse-width-modulated drive command for the right motor in the backward direction, into the L298N input.",Motor Nano,L298N Motor Driver,Internal,GPIO D5 (OC0B PWM),PWM,uint8 duty (0-255),,,,Unknown; the Motor Nano firmware is not present in this repository,Copper wire,Internal,Physical Interaction,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.h,L298_MOTOR_DRIVER pin defines,Medium,Duty range 0-255 is documented in MBSE IBD-01 c8. The PWM carrier frequency is NOT stated anywhere in the repository and is deliberately left blank rather than assumed from ATmega328P timer defaults.
SIG-0050,Left Motor Enable,Digital Electrical,GPIO,L298N channel enable line for the left motor.,Motor Nano,L298N Motor Driver,Internal,GPIO D13,GPIO,boolean logic level,,,,Event-driven,Copper wire,Internal,Physical Interaction,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.h,LEFT_MOTOR_ENABLE / RIGHT_MOTOR_ENABLE defines,Medium,"From the reference firmware only. Note D13 is also the Nano's onboard LED pin, which is a known hazard of this reference pinout and is not discussed anywhere in the BillieBot documentation."
SIG-0051,Right Motor Enable,Digital Electrical,GPIO,L298N channel enable line for the right motor.,Motor Nano,L298N Motor Driver,Internal,GPIO D12,GPIO,boolean logic level,,,,Event-driven,Copper wire,Internal,Physical Interaction,Production,Documentation,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.h,LEFT_MOTOR_ENABLE / RIGHT_MOTOR_ENABLE defines,Medium,"From the reference firmware only. Note D13 is also the Nano's onboard LED pin, which is a known hazard of this reference pinout and is not discussed anywhere in the BillieBot documentation."
SIG-0052,Sensor Nano I2C Bus,Digital Electrical,I2C,Physical two-wire I2C bus (SDA/SCL) between the Sensor Nano and the SEN0253 carrier board.,Sensor Nano,BNO055,Internal,"A4/SDA, A5/SCL",I2C,I2C bus transactions,,Hz,,"Bus clock is 100000 Hz -- a bus clock, not a signal rate",I2C bus,Internal,Physical Interaction,Production,Firmware,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,I2C_CLOCK_HZ 100000UL line 97; Wire.setClock() line 592,High,"Rate deliberately left blank: the 100 kHz figure is the bus clock, not the rate of any data signal it carries. A 25000 us transaction timeout with peripheral reset is configured (line 96, line 593). Receiver context: (address 0x28)."
SIG-0052,Sensor Nano I2C Bus,Digital Electrical,I2C,Physical two-wire I2C bus (SDA/SCL) between the Sensor Nano and the SEN0253 carrier board.,Sensor Nano,BMP280,Internal,"A4/SDA, A5/SCL",I2C,I2C bus transactions,,Hz,,"Bus clock is 100000 Hz -- a bus clock, not a signal rate",I2C bus,Internal,Physical Interaction,Production,Firmware,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,I2C_CLOCK_HZ 100000UL line 97; Wire.setClock() line 592,High,"Rate deliberately left blank: the 100 kHz figure is the bus clock, not the rate of any data signal it carries. A 25000 us transaction timeout with peripheral reset is configured (line 96, line 593). Receiver context: (address 0x76)."
SIG-0053,Pi Thermal I2C Bus,Digital Electrical,I2C,Physical I2C bus 1 on the Raspberry Pi 5 carrying MLX90640 frame reads.,Raspberry Pi 5,MLX90640,Internal,Pi I2C bus 1,I2C,I2C bus transactions,,,,Bus clock not configured in the repository,I2C bus,Internal,Physical Interaction,Production,Configuration,billiebot_ws/src/billiebot_perception/config/perception.yaml,"thermal_node i2c_bus: 1, i2c_address: 0x33",High,thermal_node declares i2c_bus and i2c_address parameters but the real-mode code calls board.I2C() and never reads them (thermal_node.py lines 28-29 vs 56) -- the parameters are declared and unused. The specifications document quotes 400 kHz as the device capability but the repository sets no clock. Receiver context: (address 0x33).
