rowType,elementID,elementName,ownerPackage,owningBlock,stereotype,typeName,primitiveType,defaultValue,unitName,unitSymbol,quantityKind,multiplicity,provenance,documentation
ValueProperty,VP_RPLidarA1_laserPowerTypical,laserPowerTypical,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Milliwatt,Real,3,milliwatt,mW,power,1,Datasheet,Peak power; 5 mW maximum. [Value provenance: Datasheet. Master row: RPLidar A1 / Laser Power Typical.]
ValueProperty,VP_RPLidarA1_laserSafetyClass,laserSafetyClass,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,String,String,Class 1,,,,1,Datasheet,Safe for humans and pets - relevant given the robot's subject. [Value provenance: Datasheet. Master row: RPLidar A1 / Laser Safety Class.]
ValueProperty,VP_RPLidarA1_scannerSupplyVoltage,scannerSupplyVoltage,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Volt,Real,5,volt,V,electric potential difference,1,Datasheet,4.9-5.5 V. Exceeding the max may damage the core. [Value provenance: Datasheet. Master row: RPLidar A1 / Scanner Supply Voltage.]
ValueProperty,VP_RPLidarA1_scannerVoltageRippleMax,scannerVoltageRippleMax,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Millivolt,Real,50,millivolt,mV,electric potential difference,1,Datasheet,High ripple may cause core failure. [Value provenance: Datasheet. Master row: RPLidar A1 / Scanner Voltage Ripple Max.]
ValueProperty,VP_RPLidarA1_scannerStartCurrent,scannerStartCurrent,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Milliampere,Real,500,milliampere,mA,electric current,1,Datasheet,Typical; 600 mA max. Underpower causes startup failure. [Value provenance: Datasheet. Master row: RPLidar A1 / Scanner Start Current.]
ValueProperty,VP_RPLidarA1_scannerCurrentWorking,scannerCurrentWorking,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Milliampere,Real,300,milliampere,mA,electric current,1,Datasheet,Typical at 5 V; 350 mA max. [Value provenance: Datasheet. Master row: RPLidar A1 / Scanner Current Working.]
ValueProperty,VP_RPLidarA1_scannerCurrentSleep,scannerCurrentSleep,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Milliampere,Real,80,milliampere,mA,electric current,1,Datasheet,Typical at 5 V. [Value provenance: Datasheet. Master row: RPLidar A1 / Scanner Current Sleep.]
ValueProperty,VP_RPLidarA1_motorSupplyVoltageMin,motorSupplyVoltageMin,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Volt,Real,5,volt,V,electric potential difference,1,Datasheet,[Value provenance: Datasheet. Master row: RPLidar A1 / Motor Supply Voltage Min.]
ValueProperty,VP_RPLidarA1_motorSupplyVoltageMax,motorSupplyVoltageMax,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Volt,Real,10,volt,V,electric potential difference,1,Datasheet,Adjust according to desired speed. [Value provenance: Datasheet. Master row: RPLidar A1 / Motor Supply Voltage Max.]
ValueProperty,VP_RPLidarA1_motorCurrent,motorCurrent,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Milliampere,Real,100,milliampere,mA,electric current,1,Datasheet,Typical at 5 V. [Value provenance: Datasheet. Master row: RPLidar A1 / Motor Current.]
ValueProperty,VP_RPLidarA1_totalPowerWorking,totalPowerWorking,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Watt,Real,2.0,watt,W,power,1,Calculated,(300 mA scanner + 100 mA motor) x 5 V. [Value provenance: Calculated. Master row: RPLidar A1 / Total Power Working.]
ValueProperty,VP_RPLidarA1_mass,mass,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Gram,Real,190,gram,g,mass,1,Datasheet,Heaviest single sensor in the suite. [Value provenance: Datasheet. Master row: RPLidar A1 / Mass.]
ValueProperty,VP_RPLidarA1_operatingTemperatureMin,operatingTemperatureMin,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,DegreeCelsius,Real,0,degree Celsius,degC,Celsius temperature,1,Datasheet,[Value provenance: Datasheet. Master row: RPLidar A1 / Operating Temperature Min.]
ValueProperty,VP_RPLidarA1_operatingTemperatureMax,operatingTemperatureMax,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,DegreeCelsius,Real,45,degree Celsius,degC,Celsius temperature,1,Datasheet,Narrower than the Pi Camera 3 at the top end. [Value provenance: Datasheet. Master row: RPLidar A1 / Operating Temperature Max.]
ValueProperty,VP_RPLidarA1_hostInterface,hostInterface,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,String,String,USB-UART,,,,1,Datasheet,Via a Silicon Labs CP2102 bridge on the development kit. [Value provenance: Datasheet. Master row: RPLidar A1 / Host Interface.]
ValueProperty,VP_RPLidarA1_serialBaudRate,serialBaudRate,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Baud,Integer,115200,baud,Bd,symbol rate,1,Repo-config,"lidar.yaml, rplidar_node.serial_baudrate. 8N1. [Value provenance: Repo-config. Master row: RPLidar A1 / Serial Baud Rate.]"
ValueProperty,VP_RPLidarA1_scanMode,scanMode,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,String,String,Standard,,,,1,Repo-config,"lidar.yaml, rplidar_node.scan_mode. [Value provenance: Repo-config. Master row: RPLidar A1 / Scan Mode.]"
ValueProperty,VP_RPLidarA1_distanceOutputUnit,distanceOutputUnit,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,String,String,mm,,,,1,Datasheet,"Each sample carries distance (mm), heading (deg), quality and a start flag. [Value provenance: Datasheet. Master row: RPLidar A1 / Distance Output Unit.]"
ValueProperty,VP_RPLidarA1_headingOutputUnit,headingOutputUnit,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,String,String,deg,,,,1,Datasheet,[Value provenance: Datasheet. Master row: RPLidar A1 / Heading Output Unit.]
Block,BLK_JetsonOrinNanoDeveloperKit,Jetson Orin Nano Developer Kit,BillieBot::Hardware::Compute,,Block,,,,,,,,,BillieBot hardware component. Category: Compute.
ValueProperty,VP_JetsonOrinNanoDeveloperKit_module,module,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,String,String,Jetson Orin Nano 8GB,,,,1,Datasheet,[Value provenance: Datasheet. Master row: Jetson Orin Nano Developer Kit / Module.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_aiPerformance,aiPerformance,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,TeraOperationPerSecond,Real,40,tera-operation per second,TOPS,operation rate,1,Datasheet,67 TOPS in Super mode after the software update. [Value provenance: Datasheet. Master row: Jetson Orin Nano Developer Kit / AI Performance.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_cpu,cpu,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,String,String,6-core Arm Cortex-A78AE v8.2,,,,1,Datasheet,"1.5 MB L2 + 4 MB L3, up to 1.5 GHz. [Value provenance: Datasheet. Master row: Jetson Orin Nano Developer Kit / CPU.]"
ValueProperty,VP_JetsonOrinNanoDeveloperKit_gpuCUDACores,gpuCUDACores,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,Integer,Integer,1024,one,1,dimensionless count,1,Datasheet,"NVIDIA Ampere architecture, plus 32 tensor cores. [Value provenance: Datasheet. Master row: Jetson Orin Nano Developer Kit / GPU CUDA Cores.]"
ValueProperty,VP_JetsonOrinNanoDeveloperKit_memory,memory,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,Gigabyte,Real,8,gigabyte,GB,information content,1,Datasheet,128-bit LPDDR5 at 68 GB/s. [Value provenance: Datasheet. Master row: Jetson Orin Nano Developer Kit / Memory.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_length,length,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,Millimetre,Real,100,millimetre,mm,length,1,Datasheet,[Value provenance: Datasheet. Master row: Jetson Orin Nano Developer Kit / Length.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_width,width,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,Millimetre,Real,79,millimetre,mm,length,1,Datasheet,[Value provenance: Datasheet. Master row: Jetson Orin Nano Developer Kit / Width.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_height,height,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,Millimetre,Real,21,millimetre,mm,length,1,Datasheet,"Includes feet, carrier board, module and thermal solution. [Value provenance: Datasheet. Master row: Jetson Orin Nano Developer Kit / Height.]"
ValueProperty,VP_JetsonOrinNanoDeveloperKit_mass,mass,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,String,String,Not published,,,,1,Unpublished,NVIDIA does not publish devkit mass. WEIGH IT - it is a significant contributor to the robot's mass budget. [Value provenance: Unpublished. Master row: Jetson Orin Nano Developer Kit / Mass.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_powerModeMin,powerModeMin,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,Watt,Real,7,watt,W,power,1,Datasheet,Configurable power mode. [Value provenance: Datasheet. Master row: Jetson Orin Nano Developer Kit / Power Mode Min.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_powerModeMax,powerModeMax,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,Watt,Real,15,watt,W,power,1,Datasheet,Configurable power mode. Super mode raises this to 25 W. [Value provenance: Datasheet. Master row: Jetson Orin Nano Developer Kit / Power Mode Max.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_dcInputVoltageMin,dcInputVoltageMin,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,Volt,Real,9,volt,V,electric potential difference,1,Repo-design,BillieBot feeds the barrel jack directly from the 3S pack. Verify against the carrier board spec - NVIDIA ships a 19 V adapter. [Value provenance: Repo-design. Master row: Jetson Orin Nano Developer Kit / DC Input Voltage Min.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_dcInputVoltageMax,dcInputVoltageMax,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,Volt,Real,19,volt,V,electric potential difference,1,Repo-design,See DC Input Voltage Min note. [Value provenance: Repo-design. Master row: Jetson Orin Nano Developer Kit / DC Input Voltage Max.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_bulkCapacitanceAtFeed,bulkCapacitanceAtFeed,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,Microfarad,Real,1000,microfarad,uF,capacitance,1,Repo-design,Minimum bulk capacitor specified at the Jetson power feed. [Value provenance: Repo-design. Master row: Jetson Orin Nano Developer Kit / Bulk Capacitance at Feed.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_usb32Gen2PortCount,usb32Gen2PortCount,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,Integer,Integer,4,one,1,dimensionless count,1,Datasheet,Type-A. Plus one Type-C for UFP. [Value provenance: Datasheet. Master row: Jetson Orin Nano Developer Kit / USB 3.2 Gen2 Port Count.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_csiCameraConnectorCount,csiCameraConnectorCount,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,Integer,Integer,2,one,1,dimensionless count,1,Datasheet,22-pin MIPI CSI-2. A 15-to-22-pin cable is needed for Pi-style cameras. [Value provenance: Datasheet. Master row: Jetson Orin Nano Developer Kit / CSI Camera Connector Count.]
ValueProperty,VP_JetsonOrinNanoDeveloperKit_allocatedRole,allocatedRole,BillieBot::Hardware::Compute,Jetson Orin Nano Developer Kit,,String,String,Primary compute,,,,1,Repo-design,"Nav2, OAK-D detection, EKF, SLAM/AMCL, mission controller. [Value provenance: Repo-design. Master row: Jetson Orin Nano Developer Kit / Allocated Role.]"
Block,BLK_RaspberryPi5,Raspberry Pi 5,BillieBot::Hardware::Compute,,Block,,,,,,,,,BillieBot hardware component. Category: Compute.
ValueProperty,VP_RaspberryPi5_soc,soc,BillieBot::Hardware::Compute,Raspberry Pi 5,,String,String,Broadcom BCM2712,,,,1,Datasheet,Quad-core Arm Cortex-A76 at 2.4 GHz. [Value provenance: Datasheet. Master row: Raspberry Pi 5 / SoC.]
ValueProperty,VP_RaspberryPi5_length,length,BillieBot::Hardware::Compute,Raspberry Pi 5,,Millimetre,Real,85,millimetre,mm,length,1,Datasheet,Standard Raspberry Pi form factor. [Value provenance: Datasheet. Master row: Raspberry Pi 5 / Length.]
ValueProperty,VP_RaspberryPi5_width,width,BillieBot::Hardware::Compute,Raspberry Pi 5,,Millimetre,Real,56,millimetre,mm,length,1,Datasheet,[Value provenance: Datasheet. Master row: Raspberry Pi 5 / Width.]
ValueProperty,VP_RaspberryPi5_height,height,BillieBot::Hardware::Compute,Raspberry Pi 5,,Millimetre,Real,18,millimetre,mm,length,1,Estimated,Board plus tallest connectors; excludes any active cooler. [Value provenance: Estimated. Master row: Raspberry Pi 5 / Height.]
ValueProperty,VP_RaspberryPi5_mass,mass,BillieBot::Hardware::Compute,Raspberry Pi 5,,Gram,Real,46,gram,g,mass,1,Estimated,Widely cited retailer figure; Raspberry Pi does not publish it prominently. Excludes cooler and cables. [Value provenance: Estimated. Master row: Raspberry Pi 5 / Mass.]
ValueProperty,VP_RaspberryPi5_supplyVoltage,supplyVoltage,BillieBot::Hardware::Compute,Raspberry Pi 5,,Volt,Real,5,volt,V,electric potential difference,1,Datasheet,USB-C Power Delivery. Official supply is 5.1 V. [Value provenance: Datasheet. Master row: Raspberry Pi 5 / Supply Voltage.]
ValueProperty,VP_RaspberryPi5_recommendedSupplyCurrent,recommendedSupplyCurrent,BillieBot::Hardware::Compute,Raspberry Pi 5,,Ampere,Real,5,ampere,A,electric current,1,Datasheet,5 V / 5 A (27 W). With a 3 A supply the Pi limits total USB current to 600 mA instead of 1.6 A. [Value provenance: Datasheet. Master row: Raspberry Pi 5 / Recommended Supply Current.]
ValueProperty,VP_RaspberryPi5_bareBoardActiveCurrentTypical,bareBoardActiveCurrentTypical,BillieBot::Hardware::Compute,Raspberry Pi 5,,Ampere,Real,0.8,ampere,A,electric current,1,Datasheet,"Raspberry Pi documented figure, excluding USB peripherals. [Value provenance: Datasheet. Master row: Raspberry Pi 5 / Bare-Board Active Current Typical.]"
ValueProperty,VP_RaspberryPi5_powerIdle,powerIdle,BillieBot::Hardware::Compute,Raspberry Pi 5,,Watt,Real,3.0,watt,W,power,1,Estimated,"Headless, WLAN only. Community bench measurement. [Value provenance: Estimated. Master row: Raspberry Pi 5 / Power Idle.]"
ValueProperty,VP_RaspberryPi5_powerFullLoad,powerFullLoad,BillieBot::Hardware::Compute,Raspberry Pi 5,,Watt,Real,11.6,watt,W,power,1,Estimated,"Sustained stress test, 8 GB model. Community bench measurement. [Value provenance: Estimated. Master row: Raspberry Pi 5 / Power Full Load.]"
ValueProperty,VP_RaspberryPi5_usbPeripheralCurrentBudget,usbPeripheralCurrentBudget,BillieBot::Hardware::Compute,Raspberry Pi 5,,Ampere,Real,1.6,ampere,A,electric current,1,Datasheet,"Total across USB ports, when a 5 A PD supply is detected. [Value provenance: Datasheet. Master row: Raspberry Pi 5 / USB Peripheral Current Budget.]"
ValueProperty,VP_RaspberryPi5_powerRegulator,powerRegulator,BillieBot::Hardware::Compute,Raspberry Pi 5,,String,String,GeeekPi PD 5 V / 5 A,,,,1,Repo-design,Fed from the fCmp 10 A branch of the distribution bus. [Value provenance: Repo-design. Master row: Raspberry Pi 5 / Power Regulator.]
ValueProperty,VP_RaspberryPi5_allocatedRole,allocatedRole,BillieBot::Hardware::Compute,Raspberry Pi 5,,String,String,Secondary compute,,,,1,Repo-design,"Thermal, NoIR, audio, cognition. [Value provenance: Repo-design. Master row: Raspberry Pi 5 / Allocated Role.]"
Block,BLK_ArduinoNanoV3,Arduino Nano V3,BillieBot::Hardware::Compute,,Block,,,,,,,,,BillieBot hardware component. Category: Compute.
ValueProperty,VP_ArduinoNanoV3_microcontroller,microcontroller,BillieBot::Hardware::Compute,Arduino Nano V3,,String,String,ATmega328P,,,,1,Datasheet,AVR architecture. [Value provenance: Datasheet. Master row: Arduino Nano V3 / Microcontroller.]
ValueProperty,VP_ArduinoNanoV3_clockSpeed,clockSpeed,BillieBot::Hardware::Compute,Arduino Nano V3,,Megahertz,Real,16,megahertz,MHz,frequency,1,Datasheet,[Value provenance: Datasheet. Master row: Arduino Nano V3 / Clock Speed.]
ValueProperty,VP_ArduinoNanoV3_flashMemory,flashMemory,BillieBot::Hardware::Compute,Arduino Nano V3,,Kilobyte,Real,32,kilobyte,kB,information content,1,Datasheet,2 kB used by the bootloader. [Value provenance: Datasheet. Master row: Arduino Nano V3 / Flash Memory.]
ValueProperty,VP_ArduinoNanoV3_sram,sram,BillieBot::Hardware::Compute,Arduino Nano V3,,Kilobyte,Real,2,kilobyte,kB,information content,1,Datasheet,[Value provenance: Datasheet. Master row: Arduino Nano V3 / SRAM.]
ValueProperty,VP_ArduinoNanoV3_eeprom,eeprom,BillieBot::Hardware::Compute,Arduino Nano V3,,Kilobyte,Real,1,kilobyte,kB,information content,1,Datasheet,[Value provenance: Datasheet. Master row: Arduino Nano V3 / EEPROM.]
ValueProperty,VP_ArduinoNanoV3_operatingVoltage,operatingVoltage,BillieBot::Hardware::Compute,Arduino Nano V3,,Volt,Real,5,volt,V,electric potential difference,1,Datasheet,Logic level. [Value provenance: Datasheet. Master row: Arduino Nano V3 / Operating Voltage.]
ValueProperty,VP_ArduinoNanoV3_inputVoltageRecommendedMin,inputVoltageRecommendedMin,BillieBot::Hardware::Compute,Arduino Nano V3,,Volt,Real,7,volt,V,electric potential difference,1,Datasheet,Via VIN. [Value provenance: Datasheet. Master row: Arduino Nano V3 / Input Voltage Recommended Min.]
ValueProperty,VP_ArduinoNanoV3_inputVoltageRecommendedMax,inputVoltageRecommendedMax,BillieBot::Hardware::Compute,Arduino Nano V3,,Volt,Real,12,volt,V,electric potential difference,1,Datasheet,Via VIN. Absolute limits 6-20 V. [Value provenance: Datasheet. Master row: Arduino Nano V3 / Input Voltage Recommended Max.]
ValueProperty,VP_ArduinoNanoV3_currentConsumption,currentConsumption,BillieBot::Hardware::Compute,Arduino Nano V3,,Milliampere,Real,19,milliampere,mA,electric current,1,Datasheet,Board typical. [Value provenance: Datasheet. Master row: Arduino Nano V3 / Current Consumption.]
ValueProperty,VP_ArduinoNanoV3_power,power,BillieBot::Hardware::Compute,Arduino Nano V3,,Milliwatt,Real,95,milliwatt,mW,power,1,Calculated,19 mA x 5 V. [Value provenance: Calculated. Master row: Arduino Nano V3 / Power.]
ValueProperty,VP_ArduinoNanoV3_dcCurrentPerIOPin,dcCurrentPerIOPin,BillieBot::Hardware::Compute,Arduino Nano V3,,Milliampere,Real,40,milliampere,mA,electric current,1,Datasheet,Maximum. [Value provenance: Datasheet. Master row: Arduino Nano V3 / DC Current per IO Pin.]
ValueProperty,VP_ArduinoNanoV3_length,length,BillieBot::Hardware::Compute,Arduino Nano V3,,Millimetre,Real,45,millimetre,mm,length,1,Datasheet,[Value provenance: Datasheet. Master row: Arduino Nano V3 / Length.]
ValueProperty,VP_ArduinoNanoV3_width,width,BillieBot::Hardware::Compute,Arduino Nano V3,,Millimetre,Real,18,millimetre,mm,length,1,Datasheet,[Value provenance: Datasheet. Master row: Arduino Nano V3 / Width.]
ValueProperty,VP_ArduinoNanoV3_mass,mass,BillieBot::Hardware::Compute,Arduino Nano V3,,Gram,Real,7,gram,g,mass,1,Datasheet,[Value provenance: Datasheet. Master row: Arduino Nano V3 / Mass.]
ValueProperty,VP_ArduinoNanoV3_adcResolution,adcResolution,BillieBot::Hardware::Compute,Arduino Nano V3,,Bit,Integer,10,bit,bit,information content,1,Datasheet,0-1023 counts over 0-5 V. Used for the battery divider tap. [Value provenance: Datasheet. Master row: Arduino Nano V3 / ADC Resolution.]
ValueProperty,VP_ArduinoNanoV3_serialBaudRate,serialBaudRate,BillieBot::Hardware::Compute,Arduino Nano V3,,Baud,Integer,57600,baud,Bd,symbol rate,1,Repo-config,base_driver.yaml. Design doc said 115200 but firmware uses 57600. [Value provenance: Repo-config. Master row: Arduino Nano V3 / Serial Baud Rate.]
ValueProperty,VP_ArduinoNanoV3_pidLoopRate,pidLoopRate,BillieBot::Hardware::Compute,Arduino Nano V3,,Hertz,Real,30,hertz,Hz,frequency,1,Repo-config,"base_driver.yaml, pid_rate_hz. [Value provenance: Repo-config. Master row: Arduino Nano V3 / PID Loop Rate.]"
ValueProperty,VP_ArduinoNanoV3_commandTimeout,commandTimeout,BillieBot::Hardware::Compute,Arduino Nano V3,,Second,Real,0.5,second,s,time,1,Repo-config,"base_driver.yaml, cmd_timeout_sec. Watchdog was tightened from 2000 ms to 500 ms. [Value provenance: Repo-config. Master row: Arduino Nano V3 / Command Timeout.]"
ValueProperty,VP_ArduinoNanoV3_allocatedRole,allocatedRole,BillieBot::Hardware::Compute,Arduino Nano V3,,String,String,Motor controller,,,,1,Repo-design,"Encoder counting, PID velocity loop, PWM generation, battery ADC, heartbeat watchdog. [Value provenance: Repo-design. Master row: Arduino Nano V3 / Allocated Role.]"
Block,BLK_JGA25371Gearmotor,JGA25-371 Gearmotor,BillieBot::Hardware::Actuators,,Block,,,,,,,,,BillieBot hardware component. Category: Actuator - Drive.
ValueProperty,VP_JGA25371Gearmotor_quantity,quantity,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,Integer,Integer,2,one,1,dimensionless count,1,Repo-design,Left and right of the differential drive. [Value provenance: Repo-design. Master row: JGA25-371 Gearmotor / Quantity.]
ValueProperty,VP_JGA25371Gearmotor_ratedVoltage,ratedVoltage,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,Volt,Real,12,volt,V,electric potential difference,1,Datasheet,[Value provenance: Datasheet. Master row: JGA25-371 Gearmotor / Rated Voltage.]
ValueProperty,VP_JGA25371Gearmotor_operatingVoltageMin,operatingVoltageMin,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,Volt,Real,6,volt,V,electric potential difference,1,Datasheet,[Value provenance: Datasheet. Master row: JGA25-371 Gearmotor / Operating Voltage Min.]
ValueProperty,VP_JGA25371Gearmotor_operatingVoltageMax,operatingVoltageMax,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,Volt,Real,12,volt,V,electric potential difference,1,Datasheet,[Value provenance: Datasheet. Master row: JGA25-371 Gearmotor / Operating Voltage Max.]
ValueProperty,VP_JGA25371Gearmotor_noLoadSpeed,noLoadSpeed,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,RevolutionPerMinute,Real,126,revolution per minute,r/min,rotational frequency,1,Datasheet,"At 12 V, 34:1 variant. BillieBot design docs quote 130 rpm. [Value provenance: Datasheet. Master row: JGA25-371 Gearmotor / No-Load Speed.]"
ValueProperty,VP_JGA25371Gearmotor_gearRatio,gearRatio,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,Real,Real,34,one,1,dimensionless ratio,1,Datasheet,"34:1 reduction, metal gears. [Value provenance: Datasheet. Master row: JGA25-371 Gearmotor / Gear Ratio.]"
ValueProperty,VP_JGA25371Gearmotor_ratedTorque,ratedTorque,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,KilogramForceCentimetre,Real,4.2,kilogram-force centimetre,kgf.cm,moment of force,1,Datasheet,Approximately 0.41 N.m. [Value provenance: Datasheet. Master row: JGA25-371 Gearmotor / Rated Torque.]
ValueProperty,VP_JGA25371Gearmotor_stallCurrent,stallCurrent,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,Ampere,Real,1.0,ampere,A,electric current,1,Conflict,Vendor datasheet states 1000 mA. BillieBot design docs estimate 1.2-2 A each. MEASURE before sizing the motor fuse. [Value provenance: Conflict. Master row: JGA25-371 Gearmotor / Stall Current.]
ValueProperty,VP_JGA25371Gearmotor_mass,mass,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,Gram,Real,86,gram,g,mass,1,Datasheet,Some vendors quote 100 g gross. [Value provenance: Datasheet. Master row: JGA25-371 Gearmotor / Mass.]
ValueProperty,VP_JGA25371Gearmotor_encoderType,encoderType,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,String,String,Quadrature Hall,,,,1,Datasheet,Integrated on the motor shaft. [Value provenance: Datasheet. Master row: JGA25-371 Gearmotor / Encoder Type.]
ValueProperty,VP_JGA25371Gearmotor_encoderResolutionAtMotorShaft,encoderResolutionAtMotorShaft,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,CountPerRevolution,Integer,12,count per revolution,1/r,dimensionless count,1,Datasheet,Counts per revolution before the gearbox. [Value provenance: Datasheet. Master row: JGA25-371 Gearmotor / Encoder Resolution at Motor Shaft.]
ValueProperty,VP_JGA25371Gearmotor_encoderTicksPerOutputRevolution,encoderTicksPerOutputRevolution,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,CountPerRevolution,Real,2000,count per revolution,1/r,dimensionless count,1,Repo-config,"base_driver.yaml. A CALIBRATION value, not a datasheet value - reference alternatives were 1974.7 and 1779.0. Calibrate by driving 1 m straight. [Value provenance: Repo-config. Master row: JGA25-371 Gearmotor / Encoder Ticks per Output Revolution.]"
ValueProperty,VP_JGA25371Gearmotor_motorBranchPeakPower,motorBranchPeakPower,BillieBot::Hardware::Actuators,JGA25-371 Gearmotor,,Watt,Real,40,watt,W,power,1,Repo-design,"Stall estimate for both motors, used to size the 10 A motor fuse. [Value provenance: Repo-design. Master row: JGA25-371 Gearmotor / Motor Branch Peak Power.]"
Block,BLK_DriveWheel,Drive Wheel,BillieBot::Hardware::Actuators,,Block,,,,,,,,,BillieBot hardware component. Category: Actuator - Drive.
ValueProperty,VP_DriveWheel_quantity,quantity,BillieBot::Hardware::Actuators,Drive Wheel,,Integer,Integer,2,one,1,dimensionless count,1,Repo-design,[Value provenance: Repo-design. Master row: Drive Wheel / Quantity.]
ValueProperty,VP_DriveWheel_diameter,diameter,BillieBot::Hardware::Actuators,Drive Wheel,,Millimetre,Real,68,millimetre,mm,length,1,Repo-design,Rubber tyre. [Value provenance: Repo-design. Master row: Drive Wheel / Diameter.]
ValueProperty,VP_DriveWheel_radiusConfigured,radiusConfigured,BillieBot::Hardware::Actuators,Drive Wheel,,Metre,Real,0.034,metre,m,length,1,Repo-config,"base_driver.yaml, wheel_radius. MEASURE THE TYRE UNDER LOAD - this directly scales odometry. [Value provenance: Repo-config. Master row: Drive Wheel / Radius Configured.]"
ValueProperty,VP_DriveWheel_wheelSeparation,wheelSeparation,BillieBot::Hardware::Actuators,Drive Wheel,,Metre,Real,0.298,metre,m,length,1,Repo-config,base_driver.yaml. Measure centre-to-centre of the tyre contact patches. [Value provenance: Repo-config. Master row: Drive Wheel / Wheel Separation.]
ValueProperty,VP_DriveWheel_maxLinearSpeed,maxLinearSpeed,BillieBot::Hardware::Actuators,Drive Wheel,,MetrePerSecond,Real,0.46,metre per second,m/s,speed,1,Calculated,At 130 rpm with a 68 mm wheel. [Value provenance: Calculated. Master row: Drive Wheel / Max Linear Speed.]
Block,BLK_L298NHBridge,L298N H-Bridge,BillieBot::Hardware::Actuators,,Block,,,,,,,,,BillieBot hardware component. Category: Actuator - Drive.
ValueProperty,VP_L298NHBridge_logicSupplyVoltage,logicSupplyVoltage,BillieBot::Hardware::Actuators,L298N H-Bridge,,Volt,Real,5,volt,V,electric potential difference,1,Datasheet,[Value provenance: Datasheet. Master row: L298N H-Bridge / Logic Supply Voltage.]
ValueProperty,VP_L298NHBridge_motorSupplyVoltageMin,motorSupplyVoltageMin,BillieBot::Hardware::Actuators,L298N H-Bridge,,Volt,Real,5,volt,V,electric potential difference,1,Datasheet,Module level. The bare IC supports up to 46 V. [Value provenance: Datasheet. Master row: L298N H-Bridge / Motor Supply Voltage Min.]
